1.448886836598026195e-01,5.886853527858881829e-01,3.437624806209769734e-01,2.990962683199344663e-01
1.448886836598026195e-01,5.886853527858881829e-01,3.437624806209769734e-01,2.990962683199344663e-01
1.448886836598026195e-01,5.886853527858881829e-01,3.437624806209769734e-01,2.990962683199344663e-01
1.448886836598026195e-01,5.886853527858881829e-01,3.437624806209769734e-01,2.990962683199344663e-01
